i,v
7122,2.17488
7123,2.16519
7124,2.13877
7125,1.85191
7126,1.48659
7127,1.17776
7128,0.989949
7129,0.964237
7130,0.951659
7131,0.944853
7132,1.05429
7133,1.29062
7134,1.56619
7135,1.55033
7136,1.38486
7137,1.2357
7138,1.08117
7139,1.08624
7140,1.07073
7141,1.08856
7142,1.10479
7143,1.18099
7144,1.56354
7145,1.79422
7146,2.16269
7147,2.16049
7148,2.13724
7149,1.85072
7150,1.49056
7151,1.18973
7152,1.00454
7153,0.981113
7154,0.971542
7155,0.96771
7156,1.07899
7157,1.3161
7158,1.5913
7159,1.57486
7160,1.40045
7161,1.24329
7162,1.09461
7163,1.14046
7164,1.16411
7165,1.2006
7166,1.23875
7167,1.31566
7168,1.67268
7169,1.85357
7170,2.18761
7171,2.16205
7172,2.13312
7173,1.8457
7174,1.48597
7175,1.18823
7176,1.00483
7177,0.981801
7178,0.973051
7179,0.971363
7180,1.08477
7181,1.32154
7182,1.59459
7183,1.57563
7184,1.39986
7185,1.24228
7186,1.09983
7187,1.15338
7188,1.18781
7189,1.2513
7190,1.32749
7191,1.44518
7192,1.85312
7193,2.03466
7194,2.29486
7195,2.20715
7196,2.15222
7197,1.85297
7198,1.48153
7199,1.16751
7200,0.976294
7201,0.955377
7202,0.948401
7203,0.947758
7204,1.0629
7205,1.30227
7206,1.57844
7207,1.55283
7208,1.26372
7209,1.10018
7210,0.939362
7211,0.968973
7212,1.02565
7213,1.0656
7214,1.10494
7215,1.17031
7216,1.52204
7217,1.86184
7218,2.22576
7219,2.20328
7220,2.16411
7221,1.86664
7222,1.48882
7223,1.1722
7224,0.973066
7225,0.940925
7226,0.930432
7227,0.934539
7228,1.05545
7229,1.29588
7230,1.56922
7231,1.53973
7232,1.25081
7233,1.10071
7234,0.977578
7235,1.03495
7236,1.08265
7237,1.14355
7238,1.20495
7239,1.30307
7240,1.6945
7241,1.99514
7242,2.26968
7243,2.20387
7244,2.15394
7245,1.85619
7246,1.48353
7247,1.17064
7248,0.978028
7249,0.956175
7250,0.944755
7251,0.935491
7252,1.0411
7253,1.27333
7254,1.54618
7255,1.53096
7256,1.36891
7257,1.25259
7258,1.17142
7259,1.27217
7260,1.38222
7261,1.51516
7262,1.58963
7263,1.66191
7264,2.0045
7265,2.13165
7266,2.37978
7267,2.27124
7268,2.20122
7269,1.8925
7270,1.5005
7271,1.1723
7272,0.972149
7273,0.941332
7274,0.930119
7275,0.930162
7276,1.04574
7277,1.28572
7278,1.56299
7279,1.54785
7280,1.37872
7281,1.24171
7282,1.14708
7283,1.24811
7284,1.36404
7285,1.54771
7286,1.60857
7287,1.62458
7288,1.91583
7289,2.00056
7290,2.30189
7291,2.17907
7292,2.1362
7293,1.85043
7294,1.48694
7295,1.17728
7296,0.988427
7297,0.962385
7298,0.951863
7299,0.949716
7300,1.06444
7301,1.30371
7302,1.57882
7303,1.56032
7304,1.39363
7305,1.24398
7306,1.08922
7307,1.0919
7308,1.06373
7309,1.05811
7310,1.06166
7311,1.13082
7312,1.51754
7313,1.76569
7314,2.20963
7315,2.15839
7316,2.13498
7317,1.84979
7318,1.49094
7319,1.18826
7320,1.00133
7321,0.976608
7322,0.968471
7323,0.967908
7324,1.08293
7325,1.32177
7326,1.59582
7327,1.57876
7328,1.40953
7329,1.25098
7330,1.08791
7331,1.08994
7332,1.0631
7333,1.05226
7334,1.04244
7335,1.11159
7336,1.49766
7337,1.74652
7338,2.19039
7339,2.14126
7340,2.11947
7341,1.83511
7342,1.47531
7343,1.17047
7344,0.980068
7345,0.952617
7346,0.94045
7347,0.935162
7348,1.04725
7349,1.28419
7350,1.55853
7351,1.59944
7352,1.3806
7353,1.23329
7354,1.08315
7355,1.09356
7356,1.07178
7357,1.06422
7358,1.05529
7359,1.12452
7360,1.51248
7361,1.7656
7362,2.20891
7363,2.1597
7364,2.13797
7365,1.85395
7366,1.49581
7367,1.19404
7368,1.00778
7369,0.981415
7370,0.969882
7371,0.9655
7372,1.07624
7373,1.31341
7374,1.58859
7375,1.61981
7376,1.28006
7377,1.1221
7378,0.956915
7379,0.953203
7380,0.938601
7381,0.908931
7382,0.897346
7383,0.967299
7384,1.356
7385,1.7355
7386,2.1954
7387,2.15228
7388,2.13583
7389,1.85751
7390,1.50511
7391,1.20718
7392,1.0231
7393,0.998638
7394,0.991299
7395,0.99365
7396,1.1107
7397,1.35029
7398,1.62566
7399,1.65658
7400,1.3119
7401,1.1446
7402,0.96791
7403,0.957699
7404,0.937599
7405,0.911891
7406,0.907507
7407,0.974568
7408,1.3581
7409,1.73399
7410,2.18787
7411,2.13916
7412,2.11989
7413,1.83851
7414,1.48151
7415,1.18053
7416,0.996673
7417,1.00436
7418,0.979461
7419,0.968017
7420,0.964455
7421,1.07712
7422,1.31627
7423,1.48138
7424,1.40027
7425,1.39045
7426,1.2282
7427,1.06604
7428,1.07007
7429,1.04395
7430,1.03722
7431,1.03514
7432,1.11411
7433,1.50633
7434,2.09697
7435,2.20461
7436,2.15602
7437,2.1349
7438,1.85253
7439,1.49598
7440,1.19334
7441,1.00553
7442,0.978366
7443,0.965004
7444,0.95888
7445,1.06821
7446,1.304
7447,1.46587
7448,1.38907
7449,1.38734
7450,1.23331
7451,1.07623
7452,1.08016
7453,1.05382
7454,1.04425
7455,1.03765
7456,1.11244
7457,1.50556
7458,2.099
7459,2.2096
7460,2.16066
7461,2.13719
7462,1.85138
7463,1.49412
7464,1.19459
7465,1.01198
7466,0.992414
7467,0.989827
7468,0.995635
7469,1.10802
7470,1.33799
7471,1.4928
7472,1.40163
7473,1.38707
7474,1.23083
7475,1.08546
7476,1.11568
7477,1.10836
7478,1.11502
7479,1.11038
7480,1.16509
7481,1.52676
7482,2.09297
7483,2.19699
7484,2.14381
7485,2.12668
7486,1.84899
7487,1.49666
7488,1.19882
7489,1.01515
7490,0.990388
7491,0.978759
7492,0.974831
7493,1.08203
7494,1.31143
7495,1.46741
7496,1.38874
7497,1.38695
7498,1.23398
7499,1.07634
7500,1.09217
7501,1.09321
7502,1.10233
7503,1.0924
7504,1.14546
7505,1.5167
7506,2.09388
7507,2.2021
7508,2.15457
7509,2.13484
7510,1.85249
7511,1.49929
7512,1.20436
7513,1.02458
7514,1.00406
7515,0.998066
7516,0.998829
7517,1.10714
7518,1.33447
7519,1.48661
7520,1.40275
7521,1.39519
7522,1.23993
7523,1.09048
7524,1.1175
7525,1.10944
7526,1.10717
7527,1.09838
7528,1.15387
7529,1.57924
7530,2.09789
7531,2.20529
7532,2.15552
7533,2.13628
7534,1.8555
7535,1.50054
7536,1.19999
7537,1.01358
7538,0.986883
7539,0.9738
7540,0.967858
7541,1.07926
7542,1.31848
7543,1.48365
7544,1.3943
7545,1.27022
7546,1.10827
7547,0.953401
7548,0.977028
7549,0.99989
7550,0.999667
7551,0.994154
7552,1.05082
7553,1.46498
7554,2.09646
7555,2.20752
7556,2.15389
7557,2.13129
7558,1.8496
7559,1.49848
7560,1.20328
7561,1.02254
7562,0.998611
7563,0.986137
7564,0.980917
7565,1.09277
7566,1.33125
7567,1.49489
7568,1.40288
7569,1.27494
7570,1.11234
7571,0.960579
7572,0.981485
7573,0.992271
7574,0.962238
7575,0.950888
7576,1.00567
7577,1.43577
7578,2.08866
7579,2.20591
7580,2.1542
7581,2.13185
7582,1.84664
7583,1.49245
7584,1.19669
7585,1.01527
7586,0.995154
7587,0.990908
7588,0.997346
7589,1.11408
7590,1.35237
7591,1.57131
7592,1.42815
7593,1.40914
7594,1.24037
7595,1.07928
7596,1.10062
7597,1.10129
7598,1.11663
7599,1.11083
7600,1.16484
7601,1.58057
7602,2.09582
7603,2.20134
7604,2.14986
7605,2.13282
7606,1.85947
7607,1.50865
7608,1.20885
7609,1.02329
7610,0.999595
7611,0.993854
7612,0.996653
7613,1.11376
7614,1.35519
7615,1.57773
7616,1.43409
7617,1.41145
7618,1.24483
7619,1.09281
7620,1.12433
7621,1.13824
7622,1.14782
7623,1.13117
7624,1.17549
7625,1.5854
7626,2.09866
7627,2.20385
7628,2.15179
7629,2.13017
7630,1.85027
7631,1.49647
7632,1.19608
7633,1.00956
7634,0.985142
7635,0.976401
7636,0.975156
7637,1.08918
7638,1.32848
7639,1.54899
7640,1.41099
7641,1.39956
7642,1.24158
7643,1.08446
7644,1.09626
7645,1.06579
7646,1.05134
7647,1.04093
7648,1.10875
7649,1.55337
7650,2.08732
7651,2.1991
7652,2.14872
7653,2.12583
7654,1.83974
7655,1.47875
7656,1.17584
7657,0.987941
7658,0.962099
7659,0.95085
7660,0.94704
7661,1.05733
7662,1.29308
7663,1.51164
7664,1.38046
7665,1.381
7666,1.23028
7667,1.07451
7668,1.07902
7669,1.05319
7670,1.04362
7671,1.03612
7672,1.10822
7673,1.55534
7674,2.08935
7675,2.20034
7676,2.15244
7677,2.12996
7678,1.84639
7679,1.48729
7680,1.18265
7681,0.994231
7682,0.968778
7683,0.959341
7684,0.959139
7685,1.07179
7686,1.30822
7687,1.52637
7688,1.39131
7689,1.3846
7690,1.23259
7691,1.07609
7692,1.0969
7693,1.09348
7694,1.08429
7695,1.06398
7696,1.12128
7697,1.56034
7698,2.09348
7699,2.20406
7700,2.15712
7701,2.13698
7702,1.85501
7703,1.49874
7704,1.1969
7705,1.00933
7706,0.982557
7707,0.970365
7708,0.967013
7709,1.08025
7710,1.31987
7711,1.54149
7712,1.3953
7713,1.27028
7714,1.11075
7715,0.955836
7716,0.973643
7717,0.972601
7718,0.949573
7719,0.93526
7720,0.996321
7721,1.43408
7722,2.0906
7723,2.21091
7724,2.16667
7725,2.15032
7726,1.87171
7727,1.51795
7728,1.21896
7729,1.03568
7730,1.01412
7731,1.00508
7732,1.00286
7733,1.11675
7734,1.35637
7735,1.57774
7736,1.42608
7737,1.29194
7738,1.12572
7739,0.962708
7740,0.978723
7741,0.976381
7742,0.954455
7743,0.944339
7744,1.00567
7745,1.43899
7746,2.0943
7747,2.21694
7748,2.17828
7749,2.16829
7750,1.89677
7751,1.5512
7752,1.26262
7753,1.08769
7754,1.05831
7755,1.03319
7756,1.01237
7757,1.11416
7758,1.34883
7759,1.56651
7760,1.42434
7761,1.41115
7762,1.25115
7763,1.09909
7764,1.11797
7765,1.10566
7766,1.10386
7767,1.09063
7768,1.14841
7769,1.57561
7770,2.10172
7771,2.21493
7772,2.17765
7773,2.16897
7774,1.89957
7775,1.55332
7776,1.26116
7777,1.08245
7778,1.06419
7779,1.06054
7780,1.064
7781,1.17887
7782,1.41622
7783,1.63476
7784,1.49216
7785,1.46969
7786,1.29096
7787,1.11598
7788,1.11126
7789,1.07874
7790,1.06528
7791,1.05641
7792,1.12871
7793,1.57743
7794,2.11913
7795,2.2322
7796,2.1853
7797,2.16257
7798,1.87702
7799,1.5211
7800,1.22424
7801,1.0414
7802,1.01978
7803,1.01463
7804,1.01709
7805,1.13147
7806,1.36949
7807,1.64515
7808,1.45473
7809,1.44905
7810,1.28776
7811,1.12666
7812,1.1308
7813,1.11387
7814,1.10403
7815,1.09192
7816,1.16198
7817,1.60191
7818,2.13335
7819,2.2362
7820,2.1857
7821,2.16253
7822,1.87952
7823,1.52621
7824,1.22961
7825,1.04769
7826,1.0217
7827,1.00659
7828,0.997337
7829,1.1063
7830,1.34333
7831,1.61847
7832,1.42079
7833,1.30372
7834,1.14544
7835,0.976674
7836,0.974877
7837,0.95903
7838,0.930578
7839,0.920792
7840,0.991333
7841,1.49556
7842,2.09967
7843,2.22035
7844,2.1774
7845,2.16308
7846,1.88703
7847,1.53408
7848,1.23206
7849,1.04317
7850,1.01432
7851,1.00068
7852,0.994315
7853,1.10015
7854,1.32909
7855,1.59583
7856,1.4045
7857,1.40478
7858,1.2541
7859,1.09302
7860,1.08979
7861,1.05853
7862,1.04629
7863,1.04044
7864,1.11408
7865,1.61737
7866,2.09906
7867,2.20788
7868,2.16156
7869,2.14285
7870,1.86304
7871,1.51145
7872,1.21511
7873,1.03431
7874,1.01658
7875,1.01729
7876,1.02575
7877,1.13939
7878,1.36964
7879,1.63593
7880,1.42633
7881,1.29355
7882,1.12164
7883,0.953705
7884,0.956722
7885,0.947063
7886,0.922566
7887,0.91651
7888,0.98974
7889,1.49147
7890,2.09113
7891,2.2091
7892,2.16141
7893,2.14109
7894,1.86043
7895,1.50712
7896,1.20829
7897,1.02419
7898,1.00078
7899,0.991657
7900,0.990154
7901,1.10718
7902,1.35085
7903,1.63225
7904,1.42795
7905,1.29648
7906,1.1297
7907,0.963194
7908,0.96012
7909,0.944174
7910,0.922677
7911,0.914617
7912,0.979788
7913,1.48102
7914,2.09085
7915,2.21722
7916,2.1766
7917,2.16394
7918,1.89048
7919,1.54485
7920,1.25183
7921,1.07215
7922,1.05189
7923,1.04648
7924,1.04823
7925,1.16012
7926,1.39258
7927,1.66119
7928,1.46125
7929,1.44674
7930,1.27922
7931,1.10837
7932,1.10365
7933,1.07358
7934,1.06085
7935,1.04966
7936,1.11853
7937,1.62129
7938,2.106
7939,2.21919
7940,2.17697
7941,2.16347
7942,1.89025
7943,1.54237
7944,1.24614
7945,1.06324
7946,1.04043
7947,1.03212
7948,1.031
7949,1.14181
7950,1.37544
7951,1.64636
7952,1.44654
7953,1.42706
7954,1.25662
7955,1.09103
7956,1.08922
7957,1.05817
7958,1.04693
7959,1.03963
7960,1.11236
7961,1.616
7962,2.09812
7963,2.2103
7964,2.16682
7965,2.15041
7966,1.87167
7967,1.51955
7968,1.22527
7969,1.04514
7970,1.02568
7971,1.02183
7972,1.02503
7973,1.13861
7974,1.37475
7975,1.64858
7976,1.44892
7977,1.42772
7978,1.25633
7979,1.09096
7980,1.09285
7981,1.08279
7982,1.08184
7983,1.07164
7984,1.13193
7985,1.61744
7986,2.08689
7987,2.20095
7988,2.15993
7989,2.14449
7990,1.86673
7991,1.5129
7992,1.21239
7993,1.02715
7994,1.00758
7995,1.00616
7996,1.01212
7997,1.13007
7998,1.37086
7999,1.64904
8000,1.45079
8001,1.42706
8002,1.25568
8003,1.08971
8004,1.09504
8005,1.0901
8006,1.08713
8007,1.06299
8008,1.12204
8009,1.62422
8010,2.10426
8011,2.21606
8012,2.1725
8013,2.15581
8014,1.87727
8015,1.52536
8016,1.23162
8017,1.0505
8018,1.02726
8019,1.01891
8020,1.02252
8021,1.13878
8022,1.37995
8023,1.65411
8024,1.46924
8025,1.45599
8026,1.27836
8027,1.10645
8028,1.10507
8029,1.07639
8030,1.05692
8031,1.04928
8032,1.12738
8033,1.63143
8034,2.11136
8035,2.21731
8036,2.16767
8037,2.14964
8038,1.87151
8039,1.51481
8040,1.21819
8041,1.03435
8042,1.00722
8043,0.992723
8044,0.988098
8045,1.10546
8046,1.34501
8047,1.61795
8048,1.47337
8049,1.30449
8050,1.15921
8051,1.00667
8052,1.00768
8053,0.98934
8054,0.962056
8055,0.958839
8056,1.03428
8057,1.53525
8058,2.13108
8059,2.24144
8060,2.19078
8061,2.168
8062,1.88412
8063,1.5285
8064,1.2267
8065,1.04126
8066,1.01069
8067,0.994577
8068,0.990426
8069,1.09747
8070,1.32724
8071,1.60082
8072,1.46441
8073,1.29476
8074,1.13844
8075,0.967442
8076,0.963323
8077,0.962033
8078,0.950223
8079,0.949246
8080,1.01952
8081,1.51693
8082,2.10384
8083,2.21748
8084,2.1733
8085,2.15298
8086,1.8725
8087,1.51792
8088,1.21967
8089,1.04265
8090,1.01467
8091,0.997307
8092,0.991303
8093,1.09914
8094,1.33588
8095,1.61277
8096,1.48271
8097,1.41644
8098,1.24986
8099,1.08492
8100,1.08823
8101,1.06127
8102,1.05289
8103,1.045
8104,1.11667
8105,1.62538
8106,2.11347
8107,2.22457
8108,2.17759
8109,2.15899
8110,1.87832
8111,1.52723
8112,1.24138
8113,1.06448
8114,1.03575
8115,1.02156
8116,1.01624
8117,1.12977
8118,1.37522
8119,1.64701
8120,1.50694
8121,1.44723
8122,1.28872
8123,1.12167
8124,1.1147
8125,1.08839
8126,1.07776
8127,1.06251
8128,1.13369
8129,1.63543
8130,2.11728
8131,2.22215
8132,2.17629
8133,2.15856
8134,1.88123
8135,1.53043
8136,1.23721
8137,1.05895
8138,1.03671
8139,1.02269
8140,1.01881
8141,1.13026
8142,1.36087
8143,1.62948
8144,1.49524
8145,1.44239
8146,1.28806
8147,1.11894
8148,1.10808
8149,1.0786
8150,1.0662
8151,1.05216
8152,1.12229
8153,1.62816
8154,2.10866
8155,2.2193
8156,2.17733
8157,2.15328
8158,1.88036
8159,1.53608
8160,1.23459
8161,1.04709
8162,1.03111
8163,1.0381
8164,1.03865
8165,1.15404
8166,1.39907
8167,1.67093
8168,1.5307
8169,1.44925
8170,1.26823
8171,1.10384
8172,1.10175
8173,1.0681
8174,1.06185
8175,1.05644
8176,1.12038
8177,1.62112
8178,2.10892
8179,2.22644
8180,2.1864
8181,2.1702
8182,1.89201
8183,1.53953
8184,1.24045
8185,1.05755
8186,1.04583
8187,1.04087
8188,1.02953
8189,1.1209
8190,1.35322
8191,1.6288
8192,1.49991
8193,1.44778
8194,1.28844
8195,1.11618
8196,1.11496
8197,1.08492
8198,1.07124
8199,1.05864
8200,1.12792
8201,1.63448
8202,2.11705
8203,2.23016
8204,2.18907
8205,2.17129
8206,1.89378
8207,1.5464
8208,1.25002
8209,1.06121
8210,1.03137
8211,1.0211
8212,1.01755
8213,1.12945
8214,1.36649
8215,1.64274
8216,1.50662
8217,1.34256
8218,1.19545
8219,1.02802
8220,1.01585
8221,0.991639
8222,0.962876
8223,0.949918
8224,1.01991
8225,1.52735
8226,2.13867
8227,2.26212
8228,2.21658
8229,2.20061
8230,1.92559
8231,1.57419
8232,1.28495
8233,1.11379
8234,1.08121
8235,1.06582
8236,1.07502
8237,1.18153
8238,1.40241
8239,1.66924
8240,1.52854
8241,1.36208
8242,1.21352
8243,1.05241
8244,1.03301
8245,1.01113
8246,0.981356
8247,0.971842
8248,1.04729
8249,1.54927
8250,2.14631
8251,2.25809
8252,2.2095
8253,2.18989
8254,1.90946
8255,1.55356
8256,1.24787
8257,1.06299
8258,1.03848
8259,1.02533
8260,1.0193
8261,1.12771
8262,1.36131
8263,1.63615
8264,1.50981
8265,1.46327
8266,1.3138
8267,1.15947
8268,1.16016
8269,1.12984
8270,1.11605
8271,1.10666
8272,1.17772
8273,1.67672
8274,2.15525
8275,2.2575
8276,2.20785
8277,2.18639
8278,1.90346
8279,1.55202
8280,1.25461
8281,1.06856
8282,1.04451
8283,1.03357
8284,1.02766
8285,1.13945
8286,1.37575
8287,1.64436
8288,1.51225
8289,1.46494
8290,1.3199
8291,1.16282
8292,1.16158
8293,1.13046
8294,1.11184
8295,1.10529
8296,1.17853
8297,1.67083
8298,2.13997
8299,2.24501
8300,2.20603
8301,2.18662
8302,1.9051
8303,1.55325
8304,1.25789
8305,1.07186
8306,1.04867
8307,1.04347
8308,1.04364
8309,1.16618
8310,1.40898
8311,1.68543
8312,1.61707
8313,1.48594
8314,1.30397
8315,1.1245
8316,1.11734
8317,1.08779
8318,1.07315
8319,1.06017
8320,1.1315
8321,1.63486
8322,2.11882
8323,2.22884
8324,2.18244
8325,2.16813
8326,1.89344
8327,1.54082
8328,1.24069
8329,1.05423
8330,1.03023
8331,1.02461
8332,1.02327
8333,1.14019
8334,1.37326
8335,1.6369
8336,1.56486
8337,1.4527
8338,1.28856
8339,1.11963
8340,1.12384
8341,1.10266
8342,1.07828
8343,1.06318
8344,1.13803
8345,1.64124
8346,2.12074
8347,2.2298
8348,2.18393
8349,2.16257
8350,1.87926
8351,1.52282
8352,1.22133
8353,1.03429
8354,1.01018
8355,0.996335
8356,0.991446
8357,1.10305
8358,1.34027
8359,1.61726
8360,1.54447
8361,1.42305
8362,1.26308
8363,1.10406
8364,1.10791
8365,1.08246
8366,1.07785
8367,1.06447
8368,1.12879
8369,1.63331
8370,2.11787
8371,2.22692
8372,2.18098
8373,2.16703
8374,1.89223
8375,1.54109
8376,1.24199
8377,1.06784
8378,1.04713
8379,1.03729
8380,1.03606
8381,1.14699
8382,1.38987
8383,1.66115
8384,1.56797
8385,1.3201
8386,1.14774
8387,0.979338
8388,0.973409
8389,0.956842
8390,0.923799
8391,0.911894
8392,0.9877
8393,1.50244
8394,2.11303
8395,2.23088
8396,2.18163
8397,2.16121
8398,1.88174
8399,1.53031
8400,1.23121
8401,1.05106
8402,1.02907
8403,1.02363
8404,1.01741
8405,1.13136
8406,1.36967
8407,1.64396
8408,1.55852
8409,1.31175
8410,1.14201
8411,0.973741
8412,0.96279
8413,0.951879
8414,0.92852
8415,0.915533
8416,0.980776
8417,1.48269
8418,2.09342
8419,2.21557
8420,2.17013
8421,2.1602
8422,1.89286
8423,1.54757
8424,1.25416
8425,1.07577
8426,1.04668
8427,1.03024
8428,1.03737
8429,1.16452
8430,1.40025
8431,1.67246
8432,1.59558
8433,1.46959
8434,1.30703
8435,1.14064
8436,1.13177
8437,1.1046
8438,1.0878
8439,1.07356
8440,1.14873
8441,1.65914
8442,2.15437
8443,2.26439
8444,2.21868
8445,2.20148
8446,1.92582
8447,1.57038
8448,1.28531
8449,1.11422
8450,1.07217
8451,1.05092
8452,1.05134
8453,1.16686
8454,1.40091
8455,1.66254
8456,1.58962
8457,1.46616
8458,1.29443
8459,1.12012
8460,1.12051
8461,1.09287
8462,1.07339
8463,1.06396
8464,1.13637
8465,1.63993
8466,2.13006
8467,2.2423
8468,2.1962
8469,2.192
8470,1.9136
8471,1.56224
8472,1.26958
8473,1.09082
8474,1.07241
8475,1.06757
8476,1.06373
8477,1.1678
8478,1.39765
8479,1.66713
8480,1.58995
8481,1.48343
8482,1.33834
8483,1.17071
8484,1.15431
8485,1.1187
8486,1.09974
8487,1.08923
8488,1.15785
8489,1.66249
8490,2.14921
8491,2.26261
8492,2.2176
8493,2.20561
8494,1.92833
8495,1.57958
8496,1.27876
8497,1.09514
8498,1.06968
8499,1.05463
8500,1.04877
8501,1.15775
8502,1.39177
8503,1.66246
8504,1.58805
8505,1.48233
8506,1.33076
8507,1.16692
8508,1.16853
8509,1.13613
8510,1.10542
8511,1.06943
8512,1.14208
8513,1.65301
8514,2.14089
8515,2.25761
8516,2.22087
8517,2.20081
8518,1.92406
8519,1.58249
8520,1.28636
8521,1.10697
8522,1.08658
8523,1.07881
8524,1.08105
8525,1.19842
8526,1.43684
8527,1.71337
8528,1.63712
8529,1.49684
8530,1.31217
8531,1.1278
8532,1.11976
8533,1.09033
8534,1.07763
8535,1.07029
8536,1.14472
8537,1.65487
8538,2.14853
8539,2.26413
8540,2.22448
8541,2.20838
8542,1.93059
8543,1.58537
8544,1.29812
8545,1.10822
8546,1.09055
8547,1.08668
8548,1.07575
8549,1.18372
8550,1.41154
8551,1.67667
8552,1.58869
8553,1.34539
8554,1.17698
8555,1.00815
8556,1.00108
8557,0.981167
8558,0.952515
8559,0.944021
8560,1.01409
8561,1.5245
8562,2.13863
8563,2.25893
8564,2.21773
8565,2.20055
8566,1.92353
8567,1.57378
8568,1.27762
8569,1.10749
8570,1.10347
8571,1.08827
8572,1.07108
8573,1.17429
8574,1.41972
8575,1.71315
8576,1.63254
8577,1.37465
8578,1.18821
8579,1.00796
8580,0.99966
8581,0.980636
8582,0.94776
8583,0.933167
8584,1.00552
8585,1.46213
8586,2.13561
8587,2.26951
8588,2.22874
8589,2.21906
8590,1.93972
8591,1.59228
8592,1.30466
8593,1.13015
8594,1.11451
8595,1.1125
8596,1.11701
8597,1.23227
8598,1.47337
8599,1.76105
8600,1.6566
8601,1.39796
8602,1.21437
8603,1.03059
8604,1.01602
8605,0.992605
8606,0.956372
8607,0.939526
8608,1.01081
8609,1.46709
8610,2.1413
8611,2.26774
8612,2.22634
8613,2.2175
8614,1.94989
8615,1.60544
8616,1.31397
8617,1.14379
8618,1.13122
8619,1.12211
8620,1.12557
8621,1.24383
8622,1.47153
8623,1.73204
8624,1.64664
8625,1.50519
8626,1.3236
8627,1.1456
8628,1.13853
8629,1.10379
8630,1.08291
8631,1.07207
8632,1.14504
8633,1.59556
8634,2.13613
8635,2.23558
8636,2.18662
8637,2.16768
8638,1.8848
8639,1.52879
8640,1.22429
8641,1.03759
8642,1.02113
8643,1.01895
8644,1.0205
8645,1.13651
8646,1.37789
8647,1.65358
8648,1.57298
8649,1.46322
8650,1.30727
8651,1.14544
8652,1.15163
8653,1.12664
8654,1.119
8655,1.12126
8656,1.19239
8657,1.6298
8658,2.1609
8659,2.26442
8660,2.22264
8661,2.20596
8662,1.91841
8663,1.56545
8664,1.27033
8665,1.09167
8666,1.0701
8667,1.05404
8668,1.06084
8669,1.17974
8670,1.41179
8671,1.68278
8672,1.61038
8673,1.51589
8674,1.36774
8675,1.19728
8676,1.18677
8677,1.1442
8678,1.11823
8679,1.10043
8680,1.16571
8681,1.6121
8682,2.16045
8683,2.27172
8684,2.22956
8685,2.21571
8686,1.93681
8687,1.58027
8688,1.28839
8689,1.11498
8690,1.09654
8691,1.08512
8692,1.07389
8693,1.17608
8694,1.40992
8695,1.68629
8696,1.62344
8697,1.49255
8698,1.3174
8699,1.14479
8700,1.13028
8701,1.09835
8702,1.08424
8703,1.06929
8704,1.13734
8705,1.58459
8706,2.13362
8707,2.25708
8708,2.24016
8709,2.24058
8710,1.9538
8711,1.60407
8712,1.31424
8713,1.13495
8714,1.10861
8715,1.09395
8716,1.08847
8717,1.19428
8718,1.42502
8719,1.69489
8720,1.61491
8721,1.38779
8722,1.22019
8723,1.04502
8724,1.03822
8725,1.00726
8726,0.965897
8727,0.949896
8728,1.0147
8729,1.46067
8730,2.12515
8731,2.24758
8732,2.20247
8733,2.18308
8734,1.90426
8735,1.55432
8736,1.25359
8737,1.06946
8738,1.04289
8739,1.02839
8740,1.03281
8741,1.14694
8742,1.37975
8743,1.65428
8744,1.5698
8745,1.33002
8746,1.15727
8747,0.982735
8748,0.975583
8749,0.956706
8750,0.931
8751,0.920705
8752,0.989581
8753,1.45167
8754,2.1168
8755,2.24706
8756,2.20571
8757,2.19832
8758,1.91512
8759,1.58225
8760,1.30627
